,name,cover,source,url,favorited,artist
741,Omaewamou,https://i1.sndcdn.com/artworks-WQw0BH7J8mOIucf8-YcGIBQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/omaewamou.mp3?raw=true,https://soundcloud.com/deadman/omaewamou,false,Deadman
742,My Otachan Addiction Prod Djyungpurpleheart,https://i1.sndcdn.com/artworks-3AWhAd8Ct2YoepyG-DnysPQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/my-otachan-addiction-prod-djyungpurpleheart.mp3?raw=true,https://soundcloud.com/unitsun/my-otachan-addiction-prod-djyungpurpleheart,false,Unitsun
743,Heartbreak No Disco,https://i1.sndcdn.com/artworks-5LfMSZmvrgk632My-vUbUEw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/heartbreak-no-disco.mp3?raw=true,https://soundcloud.com/yung-prince-charles/heartbreak-no-disco,false,Yung Prince Charles
744,Late Night,https://i1.sndcdn.com/artworks-000170517772-thpvyr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/late-night.mp3?raw=true,https://soundcloud.com/maestrexmusic/late-night,false,Maestrexmusic
745,Camellia Feat Nanahira I Dont Care About Christmas Though,https://i1.sndcdn.com/artworks-kkeznyiifnS3AmGB-V3FNFA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/camellia-feat-nanahira-i-dont-care-about-christmas-though.mp3?raw=true,https://soundcloud.com/sc-rl/camellia-feat-nanahira-i-dont-care-about-christmas-though,false,Sc Rl
746,Plastic Love Tanuki Remix,https://i1.sndcdn.com/artworks-KLlTCNccyjZM1tkx-KjWsSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/plastic-love-tanuki-remix.mp3?raw=true,https://soundcloud.com/tanukimusic/plastic-love-tanuki-remix,false,Tanukimusic
747,Vibe Me Out,https://i1.sndcdn.com/artworks-hSELK3TTfuUmboTw-z4kRZA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vibe-me-out.mp3?raw=true,https://soundcloud.com/sunraemusic/vibe-me-out,false,Sunraemusic
748,Future Song By Adg,https://i1.sndcdn.com/artworks-000283151345-26v9p9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/future-song-by-adg.mp3?raw=true,https://soundcloud.com/adgvlogs/future-song-by-adg,false,Adgvlogs
749,Imaginaryexpress,https://i1.sndcdn.com/artworks-EZ0bMPBKbGkYLPY2-8fNQcQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/imaginaryexpress.mp3?raw=true,https://soundcloud.com/ujico/imaginaryexpress,false,Ujico
750,Talkin Cash,https://i1.sndcdn.com/artworks-000196714746-i9tbcn-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/talkin-cash.mp3?raw=true,https://soundcloud.com/papicodeine/talkin-cash,false,Papicodeine
751,Hiero Netsurf,https://i1.sndcdn.com/artworks-zjnozUbiEpslVp3d-gOmYzA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hiero-netsurf.mp3?raw=true,https://soundcloud.com/hiero-music/hiero-netsurf,false,Hiero Music
752,1000 Playas,https://i1.sndcdn.com/artworks-yYZyXlRlypyTPyCC-G3tzNQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/1000-playas.mp3?raw=true,https://soundcloud.com/ghostfaceplaya/1000-playas,false,Ghostfaceplaya
753,Bleu Clair Drinks On Me Hit List,https://i1.sndcdn.com/artworks-tvcC7ytDJGJu4TNX-BclUbw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bleu-clair-drinks-on-me-hit-list.mp3?raw=true,https://soundcloud.com/monstercat/bleu-clair-drinks-on-me-hit-list,false,Monstercat
754,Illenium Kerli Sound Of Walking Away,https://i1.sndcdn.com/artworks-000219483422-zmwoay-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/illenium-kerli-sound-of-walking-away.mp3?raw=true,https://soundcloud.com/illeniumofficial/illenium-kerli-sound-of-walking-away,false,Illeniumofficial
755,Martin Garrix Live At Ultra,https://i1.sndcdn.com/artworks-000075151357-jceqw8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/martin-garrix-live-at-ultra.mp3?raw=true,https://soundcloud.com/martingarrix/martin-garrix-live-at-ultra,false,Martingarrix
756,Megamoe,https://i1.sndcdn.com/artworks-000172787201-ftlses-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/megamoe.mp3?raw=true,https://soundcloud.com/cutieconbini/megamoe,false,Cutieconbini
757,Conscious,https://i1.sndcdn.com/artworks-000220481439-hiwsut-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/conscious.mp3?raw=true,https://soundcloud.com/verzache/conscious,false,Verzache
758,Kakegurui Ost Russian Roulette Of Love Jabami Yumeko Yumemite Yumemi,https://i1.sndcdn.com/artworks-000297240456-nunucs-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kakegurui-ost-russian-roulette-of-love-jabami-yumeko-yumemite-yumemi.mp3?raw=true,https://soundcloud.com/user-8445722/kakegurui-ost-russian-roulette-of-love-jabami-yumeko-yumemite-yumemi,false,User 8445722
759,Ocean Waves I Can Hear The Sea Kaze No Namiki Michi,https://i1.sndcdn.com/artworks-000116263974-klzoc5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ocean-waves-i-can-hear-the-sea-kaze-no-namiki-michi.mp3?raw=true,https://soundcloud.com/minako_love/ocean-waves-i-can-hear-the-sea-kaze-no-namiki-michi,false,Minako_Love
760,Loop That I Messed Around With,https://i1.sndcdn.com/artworks-000319527708-wggzeq-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/loop-that-i-messed-around-with.mp3?raw=true,https://soundcloud.com/d41n/loop-that-i-messed-around-with,false,D41N
761,Jeddi Lucius S,https://i1.sndcdn.com/artworks-mAa264FBF9Cmrmiy-Zvw7OA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jeddi-lucius-s.mp3?raw=true,https://soundcloud.com/jeddiblessyou/jeddi-lucius-s,false,Jeddiblessyou
762,Terror N Boujee,https://i1.sndcdn.com/artworks-000207178163-1d24mb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/terror-n-boujee.mp3?raw=true,https://soundcloud.com/absolute-terror/terror-n-boujee,false,Absolute Terror
763,Doki Doki Literature Club Ost Your Reality Credits,https://i1.sndcdn.com/artworks-000288632567-c1y67m-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/doki-doki-literature-club-ost-your-reality-credits.mp3?raw=true,https://soundcloud.com/user-892096870/doki-doki-literature-club-ost-your-reality-credits,false,User 892096870
764,Springtime Of Life2019 Rework,https://i1.sndcdn.com/artworks-000515530911-mw1t3w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/springtime-of-life2019-rework.mp3?raw=true,https://soundcloud.com/reo_0207/springtime-of-life2019-rework,false,Reo_0207
765,Delicious,https://i1.sndcdn.com/artworks-000587170445-j4hy82-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/delicious.mp3?raw=true,https://soundcloud.com/kokonoku/delicious,false,Kokonoku
766,Fatb Hyukbae,https://i1.sndcdn.com/artworks-000352780266-cbbbog-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fatb-hyukbae.mp3?raw=true,https://soundcloud.com/fatb1/fatb-hyukbae,false,Fatb1
767,Courtesy,https://i1.sndcdn.com/artworks-wAW1UGmPvxu6YVmb-HN2mug-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/courtesy.mp3?raw=true,https://soundcloud.com/club2tokyo/courtesy,false,Club2Tokyo
768,Tenma,https://i1.sndcdn.com/artworks-000440522307-7gzlnz-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tenma.mp3?raw=true,https://soundcloud.com/lordsun1/tenma,false,Lordsun1
769,Netrunner,https://i1.sndcdn.com/artworks-8KtYy6yBru9hbXwH-S5Yd2A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/netrunner.mp3?raw=true,https://soundcloud.com/kaitoshoma/netrunner,false,Kaitoshoma
770,Chocolate Groove,https://i1.sndcdn.com/artworks-000302052900-mssadc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chocolate-groove.mp3?raw=true,https://soundcloud.com/plexitofer/chocolate-groove,false,Plexitofer
771,Atrata,https://i1.sndcdn.com/artworks-SrhKxhyZzqJiKC6w-gXjG9Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/atrata.mp3?raw=true,https://soundcloud.com/ukitazaworks/atrata,false,Ukitazaworks
772,Maaya Sakamoto Inori,https://i1.sndcdn.com/artworks-9VtLc5wER0OOvGlv-8O10wA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/maaya-sakamoto-inori.mp3?raw=true,https://soundcloud.com/yotsuoo/maaya-sakamoto-inori,false,Yotsuoo
773,Paris,https://i1.sndcdn.com/artworks-000615337327-9xwgjd-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/paris.mp3?raw=true,https://soundcloud.com/kokonoku/paris,false,Kokonoku
774,Journey,https://i1.sndcdn.com/artworks-000228538962-cpnpaq-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/journey.mp3?raw=true,https://soundcloud.com/dreamscapecollective/journey,false,Dreamscapecollective
775,Dance,https://i1.sndcdn.com/artworks-000372187038-zqjn48-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dance.mp3?raw=true,https://soundcloud.com/kotu/dance,false,Kotu
776,Takin Off W Inteus,https://i1.sndcdn.com/artworks-000537693336-2wpk69-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/takin-off-w-inteus.mp3?raw=true,https://soundcloud.com/killmythic/takin-off-w-inteus,false,Killmythic
777,Sithu Aye Moonrise I,https://i1.sndcdn.com/artworks-000271211540-9ofn50-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sithu-aye-moonrise-i.mp3?raw=true,https://soundcloud.com/shyguysounds/sithu-aye-moonrise-i,false,Shyguysounds
778,Festival,https://i1.sndcdn.com/artworks-000243150558-5iacmo-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/festival.mp3?raw=true,https://soundcloud.com/adgvlogs/festival,false,Adgvlogs
779,Osoh002,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/osoh002.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/osoh002,false,Korewamoemoemoe
780,Louis The Child Its Strange Ramzoid Remix,https://i1.sndcdn.com/artworks-000150260362-g4on4k-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/louis-the-child-its-strange-ramzoid-remix.mp3?raw=true,https://soundcloud.com/ramzoid/louis-the-child-its-strange-ramzoid-remix,false,Ramzoid
781,Lmst,https://i1.sndcdn.com/artworks-000320904903-0ks43k-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lmst.mp3?raw=true,https://soundcloud.com/ye55ine/lmst,false,Ye55Ine
782,Crystal Dolphin,https://i1.sndcdn.com/artworks-VIYgcqu57jIe01WH-8LNzYQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/crystal-dolphin.mp3?raw=true,https://soundcloud.com/engelwoodmusic/crystal-dolphin,false,Engelwoodmusic
783,Sasuke Took My Bitch,https://i1.sndcdn.com/artworks-000222498667-juw3o2-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sasuke-took-my-bitch.mp3?raw=true,https://soundcloud.com/bootymunch/sasuke-took-my-bitch,false,Bootymunch
784,Yakuza 0 Baka Mitai Dame Da Ne,https://i1.sndcdn.com/avatars-000686158269-moj9yg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/yakuza-0-baka-mitai-dame-da-ne.mp3?raw=true,https://soundcloud.com/magnessium-977391769/yakuza-0-baka-mitai-dame-da-ne,false,Magnessium 977391769
785,San Holo Voices In My Head Last Island Remix,https://i1.sndcdn.com/artworks-000513598335-5rgw81-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/san-holo-voices-in-my-head-last-island-remix.mp3?raw=true,https://soundcloud.com/lastisland/san-holo-voices-in-my-head-last-island-remix,false,Lastisland
786,Hyadain No Kakakata Katamoi,https://i1.sndcdn.com/artworks-000545747739-m89ay7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hyadain-no-kakakata-katamoi.mp3?raw=true,https://soundcloud.com/user-671644037/hyadain-no-kakakata-katamoi,false,User 671644037
787,Cookieekawaii Vibe Part 2 Prod,https://i1.sndcdn.com/artworks-000557524989-avf98u-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cookieekawaii-vibe-part-2-prod.mp3?raw=true,https://soundcloud.com/cookiee-kawaii/cookieekawaii-vibe-part-2-prod,false,Cookiee Kawaii
788,Silvarounds Devilish Drift,https://i1.sndcdn.com/artworks-EokxPSygkHhYrCmF-0zRE8g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/silvarounds-devilish-drift.mp3?raw=true,https://soundcloud.com/silvarounds/silvarounds-devilish-drift,false,Silvarounds
789,Momentum,https://i1.sndcdn.com/artworks-XEPMGGICaGGKJ13w-WOzmBQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/momentum.mp3?raw=true,https://soundcloud.com/biruhan/momentum,false,Biruhan
790,Action 2020 Remaster,https://i1.sndcdn.com/artworks-XzSRXSja7p5ZZo9I-Rq6iXw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/action-2020-remaster.mp3?raw=true,https://soundcloud.com/marsbar9/action-2020-remaster,false,Marsbar9
791,Evening Coffee 1,https://i1.sndcdn.com/artworks-000532873845-wfz2ko-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/evening-coffee-1.mp3?raw=true,https://soundcloud.com/coldglow/evening-coffee-1,false,Coldglow
792,Moving On Ft Eileen,https://i1.sndcdn.com/artworks-1P6bAOfxme4be5d2-ziMbUw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moving-on-ft-eileen.mp3?raw=true,https://soundcloud.com/anipai/moving-on-ft-eileen,false,Anipai
793,Milklips,https://i1.sndcdn.com/artworks-000209082672-y6tts7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/milklips.mp3?raw=true,https://soundcloud.com/sizhin/milklips,false,Sizhin
794,Pastels Swamp,https://i1.sndcdn.com/artworks-DoNNerxarzKGBPqV-prNvVg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pastels-swamp.mp3?raw=true,https://soundcloud.com/jollybard/pastels-swamp,false,Jollybard
795,Woah W Factal,https://i1.sndcdn.com/artworks-000296952969-039o7p-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/woah-w-factal.mp3?raw=true,https://soundcloud.com/hakii/woah-w-factal,false,Hakii
796,Yosuga No Sora Tsunagu Kizuna,https://i1.sndcdn.com/avatars-000039347337-iazl3n-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/yosuga-no-sora-tsunagu-kizuna.mp3?raw=true,https://soundcloud.com/aoi-tori-3/yosuga-no-sora-tsunagu-kizuna,false,Aoi Tori 3
797,Vqs1Iy2S9Tq7,https://i1.sndcdn.com/artworks-RIpP5iFnRtBGzXSN-ODzx9Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vqs1iy2s9tq7.mp3?raw=true,https://soundcloud.com/saury315/vqs1iy2s9tq7,false,Saury315
798,Afterlifeep,https://i1.sndcdn.com/artworks-000235136062-k0sslx-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/afterlifeep.mp3?raw=true,https://soundcloud.com/youngpirelli/afterlifeep,false,Youngpirelli
799,Kmnz Augmentation,https://i1.sndcdn.com/artworks-000516899883-odhttj-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kmnz-augmentation.mp3?raw=true,https://soundcloud.com/moeshop/kmnz-augmentation,false,Moeshop
800,Mms For Breakfast W Inteus,https://i1.sndcdn.com/artworks-000276373259-oq45bi-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mms-for-breakfast-w-inteus.mp3?raw=true,https://soundcloud.com/kloudbug/mms-for-breakfast-w-inteus,false,Kloudbug
801,Blueberry,https://i1.sndcdn.com/artworks-000176453198-s4oc9t-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/blueberry.mp3?raw=true,https://soundcloud.com/verzache/blueberry,false,Verzache
802,Move,https://i1.sndcdn.com/artworks-000326337999-3aeib0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/move.mp3?raw=true,https://soundcloud.com/kotu/move,false,Kotu
803,Xfdadulthood Ep Coming,https://i1.sndcdn.com/artworks-xh794fwLj00IQcGD-sPLYQg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/xfdadulthood-ep-coming.mp3?raw=true,https://soundcloud.com/namedzak/xfdadulthood-ep-coming,false,Namedzak
804,Fun Tonight,https://i1.sndcdn.com/artworks-000207353741-qmd1pg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fun-tonight.mp3?raw=true,https://soundcloud.com/macross-82-99/fun-tonight,false,Macross 82 99
805,Diode,https://i1.sndcdn.com/artworks-wxNamsaZdeM9PCGT-sea9qw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/diode.mp3?raw=true,https://soundcloud.com/happycolababy/diode,false,Happycolababy
806,Goodbye Goodbye,https://i1.sndcdn.com/artworks-000146188064-1x1f8j-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/goodbye-goodbye.mp3?raw=true,https://soundcloud.com/taramasca/goodbye-goodbye,false,Taramasca
807,Bounce Devi Deep House Remix,https://i1.sndcdn.com/artworks-000086478917-5knqbf-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bounce-devi-deep-house-remix.mp3?raw=true,https://soundcloud.com/deviofficial/bounce-devi-deep-house-remix,false,Deviofficial
808,Lost Childs Echo,https://i1.sndcdn.com/artworks-000259545401-q9oo9l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lost-childs-echo.mp3?raw=true,https://soundcloud.com/amboneater/lost-childs-echo,false,Amboneater
809,Citruskiss,https://i1.sndcdn.com/artworks-000477860427-dxdabg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/citruskiss.mp3?raw=true,https://soundcloud.com/tofiemusic/citruskiss,false,Tofiemusic
810,Aura,https://i1.sndcdn.com/artworks-000236269869-pblgvw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aura.mp3?raw=true,https://soundcloud.com/heyitsmegee/aura,false,Heyitsmegee
811,Jamming But Its America With Lil Jhon Going Gangnam Circulation Style,https://i1.sndcdn.com/artworks-V0wFactz0INin5QI-GSYyRQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jamming-but-its-america-with-lil-jhon-going-gangnam-circulation-style.mp3?raw=true,https://soundcloud.com/puree-gem/jamming-but-its-america-with-lil-jhon-going-gangnam-circulation-style,false,Puree Gem
812,Styrofoam,https://i1.sndcdn.com/artworks-000548496813-h2t4xc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/styrofoam.mp3?raw=true,https://soundcloud.com/ezzyland/styrofoam,false,Ezzyland
813,Brb,https://i1.sndcdn.com/artworks-000237355520-p85q49-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/brb.mp3?raw=true,https://soundcloud.com/ycrm/brb,false,Ycrm
814,Lady Killa,https://i1.sndcdn.com/artworks-000359682243-y9snq3-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lady-killa.mp3?raw=true,https://soundcloud.com/ooljee/lady-killa,false,Ooljee
815,Air Port,https://i1.sndcdn.com/artworks-w7VxjDPYkjl3ar94-fTdioA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/air-port.mp3?raw=true,https://soundcloud.com/yossshy/air-port,false,Yossshy
816,Indoor Song,https://i1.sndcdn.com/artworks-YDjPfdmNyPTarFsS-DcxYDw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/indoor-song.mp3?raw=true,https://soundcloud.com/tsunderetwintails/indoor-song,false,Tsunderetwintails
817,Chiptune What If I Have A Spaceship For Christophe K,https://i1.sndcdn.com/artworks-ETnOXF3seHPZFzei-yCSrSg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chiptune-what-if-i-have-a-spaceship-for-christophe-k.mp3?raw=true,https://soundcloud.com/acclion/chiptune-what-if-i-have-a-spaceship-for-christophe-k,false,Acclion
818,Witchset 2019,https://i1.sndcdn.com/artworks-000476414313-pu354h-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/witchset-2019.mp3?raw=true,https://soundcloud.com/glopossum/witchset-2019,false,Glopossum
819,Gawr Gura Sunday Morning Cover,https://i1.sndcdn.com/artworks-21xmxLmEO2lQPPlH-5zMf7w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gawr-gura-sunday-morning-cover.mp3?raw=true,https://soundcloud.com/megumn/gawr-gura-sunday-morning-cover,false,Megumn
820,Bishojo,https://i1.sndcdn.com/artworks-kZ7Yp6LZNlqQ2PwP-Mdpxyg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bishojo.mp3?raw=true,https://soundcloud.com/barradeen/bishojo,false,Barradeen
821,Aika,https://i1.sndcdn.com/artworks-000176383008-akrany-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aika.mp3?raw=true,https://soundcloud.com/moecollective/aika,false,Moecollective
822,Kakegurui Xx Op Kono Yubi Tomare Junna Full,https://i1.sndcdn.com/artworks-000556188225-1q6841-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kakegurui-xx-op-kono-yubi-tomare-junna-full.mp3?raw=true,https://soundcloud.com/erriba-souper/kakegurui-xx-op-kono-yubi-tomare-junna-full,false,Erriba Souper
823,2017 Memes That Didnt Make It 1,https://i1.sndcdn.com/artworks-000281950460-t1vzkb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/2017-memes-that-didnt-make-it-1.mp3?raw=true,https://soundcloud.com/kore-wa-hentai/2017-memes-that-didnt-make-it-1,false,Kore Wa Hentai
824,Sky Blue That Girl,https://i1.sndcdn.com/artworks-VrYBHPK0RdmF4eyS-xnStXA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sky-blue-that-girl.mp3?raw=true,https://soundcloud.com/3t1a/sky-blue-that-girl,false,3T1A
825,Jpom Far Away,https://i1.sndcdn.com/artworks-000154265452-tcgcpe-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jpom-far-away.mp3?raw=true,https://soundcloud.com/koyuki-cafe/jpom-far-away,false,Koyuki Cafe
826,Hello New World,https://i1.sndcdn.com/artworks-Sq6F6YKZQBapzw3S-B6kUvw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hello-new-world.mp3?raw=true,https://soundcloud.com/kashiwade/hello-new-world,false,Kashiwade
827,Soudiere Okay Hoe Dont Worry Bout A G Feat Evan De Clou,https://i1.sndcdn.com/artworks-000184164694-x47k7g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/soudiere-okay-hoe-dont-worry-bout-a-g-feat-evan-de-clou.mp3?raw=true,https://soundcloud.com/iamokho/soudiere-okay-hoe-dont-worry-bout-a-g-feat-evan-de-clou,false,Iamokho
828,I Beat My Cock To Mario,https://i1.sndcdn.com/artworks-HQgCNXmc3eI6JayL-u0nCug-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-beat-my-cock-to-mario.mp3?raw=true,https://soundcloud.com/dxsbond/i-beat-my-cock-to-mario,false,Dxsbond
829,Forever W Tony,https://i1.sndcdn.com/artworks-000234454054-xlvome-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/forever-w-tony.mp3?raw=true,https://soundcloud.com/yungbubby/forever-w-tony,false,Yungbubby
830,Tell Em Bitchez,https://i1.sndcdn.com/artworks-000326089476-hwyqn7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tell-em-bitchez.mp3?raw=true,https://soundcloud.com/backwoodboi/tell-em-bitchez,false,Backwoodboi
831,Tokyo Chopp,https://i1.sndcdn.com/artworks-000108523044-xk2w9j-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tokyo-chopp.mp3?raw=true,https://soundcloud.com/kore-wa-hentai/tokyo-chopp,false,Kore Wa Hentai
832,If I Could Put A Beat In The Samurai Champloo Ost,https://i1.sndcdn.com/artworks-000131241993-zh0r26-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/if-i-could-put-a-beat-in-the-samurai-champloo-ost.mp3?raw=true,https://soundcloud.com/bknappbeats/if-i-could-put-a-beat-in-the-samurai-champloo-ost,false,Bknappbeats
833,Melancholy Trajectory,https://i1.sndcdn.com/artworks-miQ4qKv6AumGwglC-szHuRg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/melancholy-trajectory.mp3?raw=true,https://soundcloud.com/user-854701180/melancholy-trajectory,false,User 854701180
834,Ariana Grande Be Alright Kiiyuu Edit,https://i1.sndcdn.com/artworks-s9EwK583bkExdQdh-sVswSg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ariana-grande-be-alright-kiiyuu-edit.mp3?raw=true,https://soundcloud.com/kii_yuu/ariana-grande-be-alright-kiiyuu-edit,false,Kii_Yuu
835,Speedrun,https://i1.sndcdn.com/artworks-LcEXl6T5Hfhwr3kZ-yOAyOQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/speedrun.mp3?raw=true,https://soundcloud.com/user-422796732/speedrun,false,User 422796732
836,Wavu Liad Anything,https://i1.sndcdn.com/artworks-000561335913-sycrat-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/wavu-liad-anything.mp3?raw=true,https://soundcloud.com/spiritedlabel/wavu-liad-anything,false,Spiritedlabel
837,Strawberry Station Everbody Gets One Zai Kowen Critical Grim Remix,https://i1.sndcdn.com/artworks-ZTIWy5SrgfAmvEOV-0j5BDQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/strawberry-station-everbody-gets-one-zai-kowen-critical-grim-remix.mp3?raw=true,https://soundcloud.com/just_grim/strawberry-station-everbody-gets-one-zai-kowen-critical-grim-remix,false,Just_Grim
